N,noise,asym,matchup,seed,avg_markup,HHI,time_to_collusion
2,1.0,True,mixed,36,0.1,0.625,1.0
2,1.0,True,mixed,37,0.1,0.625,1.0
2,1.0,True,mixed,38,0.1,0.625,1.0
2,1.0,True,mixed,39,0.1,0.625,1.0
2,1.0,True,mixed,40,0.1,0.625,1.0
2,1.0,True,mixed,41,0.1,0.625,1.0
2,1.0,True,mixed,42,0.1,0.625,1.0
2,1.0,True,mixed,43,0.1,0.625,1.0
2,1.0,True,mixed,44,0.1,0.625,1.0
2,1.0,True,mixed,45,0.1,0.625,1.0
2,1.0,True,mixed,46,0.1,0.625,1.0
2,1.0,True,mixed,47,0.1,0.625,1.0
2,1.0,True,mixed,48,0.1,0.625,1.0
2,1.0,True,mixed,49,0.1,0.625,1.0
2,1.0,True,mixed,50,0.1,0.625,1.0
2,1.0,True,mixed,51,0.1,0.625,1.0
2,1.0,True,mixed,52,0.1,0.625,1.0
2,1.0,True,mixed,53,0.1,0.625,1.0
2,1.0,True,mixed,54,0.1,0.625,1.0
2,1.0,True,mixed,55,0.1,0.625,1.0
2,1.0,True,mixed,56,0.1,0.625,1.0
2,1.0,True,mixed,57,0.1,0.625,1.0
2,1.0,True,mixed,58,0.1,0.625,1.0
2,1.0,True,mixed,59,0.1,0.625,1.0
2,1.0,True,mixed,60,0.1,0.625,1.0
2,1.0,True,mixed,61,0.1,0.625,1.0
2,1.0,True,mixed,62,0.1,0.625,1.0
2,1.0,True,mixed,63,0.1,0.625,1.0
2,1.0,True,mixed,64,0.1,0.625,1.0
2,1.0,True,mixed,65,0.1,0.625,1.0
2,1.0,True,mixed,66,0.1,0.625,1.0
2,1.0,True,mixed,67,0.1,0.625,1.0
2,1.0,True,mixed,68,0.1,0.625,1.0
2,1.0,True,mixed,69,0.1,0.625,1.0
2,1.0,True,mixed,70,0.1,0.625,1.0
2,1.0,True,mixed,71,0.1,0.625,1.0
2,1.0,True,mixed,72,0.1,0.625,1.0
2,1.0,True,mixed,73,0.1,0.625,1.0
2,1.0,True,mixed,74,0.1,0.625,1.0
2,1.0,True,mixed,75,0.1,0.625,1.0
2,1.0,True,mixed,76,0.1,0.625,1.0
2,1.0,True,mixed,77,0.1,0.625,1.0
2,1.0,True,mixed,78,0.1,0.625,1.0
2,1.0,True,mixed,79,0.1,0.625,1.0
2,1.0,True,mixed,80,0.1,0.625,1.0
2,1.0,True,mixed,81,0.1,0.625,1.0
2,1.0,True,mixed,82,0.1,0.625,1.0
2,1.0,True,mixed,83,0.1,0.625,1.0
2,1.0,True,mixed,84,0.1,0.625,1.0
2,1.0,True,mixed,85,0.1,0.625,1.0
2,1.0,True,mixed,86,0.1,0.625,1.0
2,1.0,True,mixed,87,0.1,0.625,1.0
2,1.0,True,mixed,88,0.1,0.625,1.0
2,1.0,True,mixed,89,0.1,0.625,1.0
2,1.0,True,mixed,90,0.1,0.625,1.0
2,1.0,True,mixed,91,0.1,0.625,1.0
2,1.0,True,mixed,92,0.1,0.625,1.0
2,1.0,True,mixed,93,0.1,0.625,1.0
2,1.0,True,mixed,94,0.1,0.625,1.0
2,1.0,True,mixed,95,0.1,0.625,1.0
2,1.0,True,mixed,96,0.1,0.625,1.0
2,1.0,True,mixed,97,0.1,0.625,1.0
2,1.0,True,mixed,98,0.1,0.625,1.0
2,1.0,True,mixed,99,0.1,0.625,1.0
3,0.0,False,baseline,0,0.0,0.3333333333333333,
3,0.0,False,baseline,1,0.0,0.3333333333333333,
3,0.0,False,baseline,2,0.0,0.3333333333333333,
3,0.0,False,baseline,3,0.0,0.3333333333333333,
3,0.0,False,baseline,4,0.0,0.3333333333333333,
3,0.0,False,baseline,5,0.0,0.3333333333333333,
3,0.0,False,baseline,6,0.0,0.3333333333333333,
3,0.0,False,baseline,7,0.0,0.3333333333333333,
3,0.0,False,baseline,8,0.0,0.3333333333333333,
3,0.0,False,baseline,9,0.0,0.3333333333333333,
3,0.0,False,baseline,10,0.0,0.3333333333333333,
3,0.0,False,baseline,11,0.0,0.3333333333333333,
3,0.0,False,baseline,12,0.0,0.3333333333333333,
3,0.0,False,baseline,13,0.0,0.3333333333333333,
3,0.0,False,baseline,14,0.0,0.3333333333333333,
3,0.0,False,baseline,15,0.0,0.3333333333333333,
3,0.0,False,baseline,16,0.0,0.3333333333333333,
3,0.0,False,baseline,17,0.0,0.3333333333333333,
3,0.0,False,baseline,18,0.0,0.3333333333333333,
3,0.0,False,baseline,19,0.0,0.3333333333333333,
3,0.0,False,baseline,20,0.0,0.3333333333333333,
3,0.0,False,baseline,21,0.0,0.3333333333333333,
3,0.0,False,baseline,22,0.0,0.3333333333333333,
3,0.0,False,baseline,23,0.0,0.3333333333333333,
3,0.0,False,baseline,24,0.0,0.3333333333333333,
3,0.0,False,baseline,25,0.0,0.3333333333333333,
3,0.0,False,baseline,26,0.0,0.3333333333333333,
3,0.0,False,baseline,27,0.0,0.3333333333333333,
3,0.0,False,baseline,28,0.0,0.3333333333333333,
3,0.0,False,baseline,29,0.0,0.3333333333333333,
3,0.0,False,baseline,30,0.0,0.3333333333333333,
3,0.0,False,baseline,31,0.0,0.3333333333333333,
3,0.0,False,baseline,32,0.0,0.3333333333333333,
3,0.0,False,baseline,33,0.0,0.3333333333333333,
3,0.0,False,baseline,34,0.0,0.3333333333333333,
3,0.0,False,baseline,35,0.0,0.3333333333333333,
3,0.0,False,baseline,36,0.0,0.3333333333333333,
3,0.0,False,baseline,37,0.0,0.3333333333333333,
3,0.0,False,baseline,38,0.0,0.3333333333333333,
3,0.0,False,baseline,39,0.0,0.3333333333333333,
3,0.0,False,baseline,40,0.0,0.3333333333333333,
3,0.0,False,baseline,41,0.0,0.3333333333333333,
3,0.0,False,baseline,42,0.0,0.3333333333333333,
3,0.0,False,baseline,43,0.0,0.3333333333333333,
3,0.0,False,baseline,44,0.0,0.3333333333333333,
3,0.0,False,baseline,45,0.0,0.3333333333333333,
3,0.0,False,baseline,46,0.0,0.3333333333333333,
3,0.0,False,baseline,47,0.0,0.3333333333333333,
3,0.0,False,baseline,48,0.0,0.3333333333333333,
3,0.0,False,baseline,49,0.0,0.3333333333333333,
3,0.0,False,baseline,50,0.0,0.3333333333333333,
3,0.0,False,baseline,51,0.0,0.3333333333333333,
3,0.0,False,baseline,52,0.0,0.3333333333333333,
3,0.0,False,baseline,53,0.0,0.3333333333333333,
3,0.0,False,baseline,54,0.0,0.3333333333333333,
3,0.0,False,baseline,55,0.0,0.3333333333333333,
3,0.0,False,baseline,56,0.0,0.3333333333333333,
3,0.0,False,baseline,57,0.0,0.3333333333333333,
3,0.0,False,baseline,58,0.0,0.3333333333333333,
3,0.0,False,baseline,59,0.0,0.3333333333333333,
3,0.0,False,baseline,60,0.0,0.3333333333333333,
3,0.0,False,baseline,61,0.0,0.3333333333333333,
3,0.0,False,baseline,62,0.0,0.3333333333333333,
3,0.0,False,baseline,63,0.0,0.3333333333333333,
3,0.0,False,baseline,64,0.0,0.3333333333333333,
3,0.0,False,baseline,65,0.0,0.3333333333333333,
3,0.0,False,baseline,66,0.0,0.3333333333333333,
3,0.0,False,baseline,67,0.0,0.3333333333333333,
3,0.0,False,baseline,68,0.0,0.3333333333333333,
3,0.0,False,baseline,69,0.0,0.3333333333333333,
3,0.0,False,baseline,70,0.0,0.3333333333333333,
3,0.0,False,baseline,71,0.0,0.3333333333333333,
3,0.0,False,baseline,72,0.0,0.3333333333333333,
3,0.0,False,baseline,73,0.0,0.3333333333333333,
3,0.0,False,baseline,74,0.0,0.3333333333333333,
3,0.0,False,baseline,75,0.0,0.3333333333333333,
3,0.0,False,baseline,76,0.0,0.3333333333333333,
3,0.0,False,baseline,77,0.0,0.3333333333333333,
3,0.0,False,baseline,78,0.0,0.3333333333333333,
3,0.0,False,baseline,79,0.0,0.3333333333333333,
3,0.0,False,baseline,80,0.0,0.3333333333333333,
3,0.0,False,baseline,81,0.0,0.3333333333333333,
3,0.0,False,baseline,82,0.0,0.3333333333333333,
3,0.0,False,baseline,83,0.0,0.3333333333333333,
3,0.0,False,baseline,84,0.0,0.3333333333333333,
3,0.0,False,baseline,85,0.0,0.3333333333333333,
3,0.0,False,baseline,86,0.0,0.3333333333333333,
3,0.0,False,baseline,87,0.0,0.3333333333333333,
3,0.0,False,baseline,88,0.0,0.3333333333333333,
3,0.0,False,baseline,89,0.0,0.3333333333333333,
3,0.0,False,baseline,90,0.0,0.3333333333333333,
3,0.0,False,baseline,91,0.0,0.3333333333333333,
3,0.0,False,baseline,92,0.0,0.3333333333333333,
3,0.0,False,baseline,93,0.0,0.3333333333333333,
3,0.0,False,baseline,94,0.0,0.3333333333333333,
3,0.0,False,baseline,95,0.0,0.3333333333333333,
3,0.0,False,baseline,96,0.0,0.3333333333333333,
3,0.0,False,baseline,97,0.0,0.3333333333333333,
3,0.0,False,baseline,98,0.0,0.3333333333333333,
3,0.0,False,baseline,99,0.0,0.3333333333333333,
3,0.0,False,heuristic,0,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,1,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,2,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,3,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,4,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,5,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,6,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,7,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,8,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,9,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,10,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,11,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,12,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,13,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,14,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,15,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,16,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,17,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,18,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,19,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,20,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,21,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,22,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,23,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,24,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,25,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,26,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,27,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,28,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,29,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,30,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,31,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,32,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,33,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,34,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,35,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,36,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,37,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,38,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,39,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,40,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,41,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,42,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,43,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,44,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,45,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,46,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,47,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,48,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,49,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,50,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,51,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,52,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,53,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,54,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,55,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,56,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,57,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,58,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,59,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,60,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,61,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,62,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,63,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,64,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,65,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,66,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,67,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,68,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,69,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,70,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,71,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,72,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,73,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,74,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,75,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,76,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,77,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,78,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,79,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,80,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,81,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,82,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,83,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,84,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,85,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,86,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,87,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,88,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,89,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,90,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,91,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,92,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,93,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,94,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,95,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,96,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,97,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,98,0.1,0.3333333333333333,1.0
3,0.0,False,heuristic,99,0.1,0.3333333333333333,1.0
3,0.0,False,llm,0,0.1,0.3333333333333333,1.0
3,0.0,False,llm,1,0.1,0.3333333333333333,1.0
3,0.0,False,llm,2,0.1,0.3333333333333333,1.0
3,0.0,False,llm,3,0.1,0.3333333333333333,1.0
3,0.0,False,llm,4,0.1,0.3333333333333333,1.0
3,0.0,False,llm,5,0.1,0.3333333333333333,1.0
3,0.0,False,llm,6,0.1,0.3333333333333333,1.0
3,0.0,False,llm,7,0.1,0.3333333333333333,1.0
3,0.0,False,llm,8,0.1,0.3333333333333333,1.0
3,0.0,False,llm,9,0.1,0.3333333333333333,1.0
3,0.0,False,llm,10,0.1,0.3333333333333333,1.0
3,0.0,False,llm,11,0.1,0.3333333333333333,1.0
3,0.0,False,llm,12,0.1,0.3333333333333333,1.0
3,0.0,False,llm,13,0.1,0.3333333333333333,1.0
3,0.0,False,llm,14,0.1,0.3333333333333333,1.0
3,0.0,False,llm,15,0.1,0.3333333333333333,1.0
3,0.0,False,llm,16,0.1,0.3333333333333333,1.0
3,0.0,False,llm,17,0.1,0.3333333333333333,1.0
3,0.0,False,llm,18,0.1,0.3333333333333333,1.0
3,0.0,False,llm,19,0.1,0.3333333333333333,1.0
3,0.0,False,llm,20,0.1,0.3333333333333333,1.0
3,0.0,False,llm,21,0.1,0.3333333333333333,1.0
3,0.0,False,llm,22,0.1,0.3333333333333333,1.0
3,0.0,False,llm,23,0.1,0.3333333333333333,1.0
3,0.0,False,llm,24,0.1,0.3333333333333333,1.0
3,0.0,False,llm,25,0.1,0.3333333333333333,1.0
3,0.0,False,llm,26,0.1,0.3333333333333333,1.0
3,0.0,False,llm,27,0.1,0.3333333333333333,1.0
3,0.0,False,llm,28,0.1,0.3333333333333333,1.0
3,0.0,False,llm,29,0.1,0.3333333333333333,1.0
3,0.0,False,llm,30,0.1,0.3333333333333333,1.0
3,0.0,False,llm,31,0.1,0.3333333333333333,1.0
3,0.0,False,llm,32,0.1,0.3333333333333333,1.0
3,0.0,False,llm,33,0.1,0.3333333333333333,1.0
3,0.0,False,llm,34,0.1,0.3333333333333333,1.0
3,0.0,False,llm,35,0.1,0.3333333333333333,1.0
3,0.0,False,llm,36,0.1,0.3333333333333333,1.0
3,0.0,False,llm,37,0.1,0.3333333333333333,1.0
3,0.0,False,llm,38,0.1,0.3333333333333333,1.0
3,0.0,False,llm,39,0.1,0.3333333333333333,1.0
3,0.0,False,llm,40,0.1,0.3333333333333333,1.0
3,0.0,False,llm,41,0.1,0.3333333333333333,1.0
3,0.0,False,llm,42,0.1,0.3333333333333333,1.0
3,0.0,False,llm,43,0.1,0.3333333333333333,1.0
3,0.0,False,llm,44,0.1,0.3333333333333333,1.0
3,0.0,False,llm,45,0.1,0.3333333333333333,1.0
3,0.0,False,llm,46,0.1,0.3333333333333333,1.0
3,0.0,False,llm,47,0.1,0.3333333333333333,1.0
3,0.0,False,llm,48,0.1,0.3333333333333333,1.0
3,0.0,False,llm,49,0.1,0.3333333333333333,1.0
3,0.0,False,llm,50,0.1,0.3333333333333333,1.0
3,0.0,False,llm,51,0.1,0.3333333333333333,1.0
3,0.0,False,llm,52,0.1,0.3333333333333333,1.0
3,0.0,False,llm,53,0.1,0.3333333333333333,1.0
3,0.0,False,llm,54,0.1,0.3333333333333333,1.0
3,0.0,False,llm,55,0.1,0.3333333333333333,1.0
3,0.0,False,llm,56,0.1,0.3333333333333333,1.0
3,0.0,False,llm,57,0.1,0.3333333333333333,1.0
3,0.0,False,llm,58,0.1,0.3333333333333333,1.0
3,0.0,False,llm,59,0.1,0.3333333333333333,1.0
3,0.0,False,llm,60,0.1,0.3333333333333333,1.0
3,0.0,False,llm,61,0.1,0.3333333333333333,1.0
3,0.0,False,llm,62,0.1,0.3333333333333333,1.0
3,0.0,False,llm,63,0.1,0.3333333333333333,1.0
3,0.0,False,llm,64,0.1,0.3333333333333333,1.0
3,0.0,False,llm,65,0.1,0.3333333333333333,1.0
3,0.0,False,llm,66,0.1,0.3333333333333333,1.0
3,0.0,False,llm,67,0.1,0.3333333333333333,1.0
3,0.0,False,llm,68,0.1,0.3333333333333333,1.0
3,0.0,False,llm,69,0.1,0.3333333333333333,1.0
3,0.0,False,llm,70,0.1,0.3333333333333333,1.0
3,0.0,False,llm,71,0.1,0.3333333333333333,1.0
3,0.0,False,llm,72,0.1,0.3333333333333333,1.0
3,0.0,False,llm,73,0.1,0.3333333333333333,1.0
3,0.0,False,llm,74,0.1,0.3333333333333333,1.0
3,0.0,False,llm,75,0.1,0.3333333333333333,1.0
3,0.0,False,llm,76,0.1,0.3333333333333333,1.0
3,0.0,False,llm,77,0.1,0.3333333333333333,1.0
3,0.0,False,llm,78,0.1,0.3333333333333333,1.0
3,0.0,False,llm,79,0.1,0.3333333333333333,1.0
3,0.0,False,llm,80,0.1,0.3333333333333333,1.0
3,0.0,False,llm,81,0.1,0.3333333333333333,1.0
3,0.0,False,llm,82,0.1,0.3333333333333333,1.0
3,0.0,False,llm,83,0.1,0.3333333333333333,1.0
3,0.0,False,llm,84,0.1,0.3333333333333333,1.0
3,0.0,False,llm,85,0.1,0.3333333333333333,1.0
3,0.0,False,llm,86,0.1,0.3333333333333333,1.0
3,0.0,False,llm,87,0.1,0.3333333333333333,1.0
3,0.0,False,llm,88,0.1,0.3333333333333333,1.0
3,0.0,False,llm,89,0.1,0.3333333333333333,1.0
3,0.0,False,llm,90,0.1,0.3333333333333333,1.0
3,0.0,False,llm,91,0.1,0.3333333333333333,1.0
3,0.0,False,llm,92,0.1,0.3333333333333333,1.0
3,0.0,False,llm,93,0.1,0.3333333333333333,1.0
3,0.0,False,llm,94,0.1,0.3333333333333333,1.0
3,0.0,False,llm,95,0.1,0.3333333333333333,1.0
3,0.0,False,llm,96,0.1,0.3333333333333333,1.0
3,0.0,False,llm,97,0.1,0.3333333333333333,1.0
3,0.0,False,llm,98,0.1,0.3333333333333333,1.0
3,0.0,False,llm,99,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,0,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,1,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,2,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,3,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,4,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,5,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,6,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,7,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,8,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,9,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,10,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,11,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,12,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,13,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,14,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,15,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,16,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,17,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,18,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,19,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,20,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,21,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,22,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,23,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,24,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,25,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,26,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,27,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,28,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,29,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,30,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,31,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,32,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,33,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,34,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,35,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,36,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,37,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,38,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,39,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,40,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,41,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,42,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,43,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,44,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,45,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,46,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,47,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,48,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,49,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,50,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,51,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,52,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,53,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,54,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,55,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,56,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,57,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,58,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,59,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,60,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,61,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,62,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,63,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,64,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,65,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,66,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,67,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,68,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,69,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,70,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,71,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,72,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,73,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,74,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,75,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,76,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,77,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,78,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,79,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,80,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,81,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,82,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,83,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,84,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,85,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,86,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,87,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,88,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,89,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,90,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,91,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,92,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,93,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,94,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,95,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,96,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,97,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,98,0.1,0.3333333333333333,1.0
3,0.0,False,mixed,99,0.1,0.3333333333333333,1.0
3,0.0,True,baseline,0,-0.06666666666666679,0.3333333333333333,
3,0.0,True,baseline,1,-0.06666666666666679,0.3333333333333333,
3,0.0,True,baseline,2,-0.06666666666666679,0.3333333333333333,
3,0.0,True,baseline,3,-0.06666666666666679,0.3333333333333333,
3,0.0,True,baseline,4,-0.06666666666666679,0.3333333333333333,
