generation,pair,round_actions,payoffs,reasoning_A,reasoning_B,score_A,score_B
56,Agent_5-Agent_6,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
56,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
57,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
57,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
57,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
57,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
58,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
58,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
58,Agent_5-Agent_6,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
58,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
59,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
59,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
59,Agent_5-Agent_6,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
59,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
60,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
60,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
60,Agent_5-Agent_6,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
60,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
61,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
61,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
61,Agent_5-Agent_6,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
61,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
62,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
62,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
62,Agent_5-Agent_6,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
62,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
63,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
63,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
63,Agent_5-Agent_6,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
63,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
64,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
64,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
64,Agent_5-Agent_6,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
64,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
65,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
65,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
65,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
65,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
66,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
66,Agent_3-Agent_4,C-D,0-5,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,0,5
66,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
66,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
67,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
67,Agent_3-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,5,0
67,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
67,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
68,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
68,Agent_3-Agent_4,C-D,0-5,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,0,5
68,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
68,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
69,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
69,Agent_3-Agent_4,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,5,0
69,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
69,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
70,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
70,Agent_3-Agent_4,C-D,0-5,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,0,5
70,Agent_5-Agent_6,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
70,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
71,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
71,Agent_3-Agent_4,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,5,0
71,Agent_5-Agent_6,C-C,3-3,Always Cooperate strategy,Generous Tit-for-Tat: mirroring last move,3,3
71,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
72,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
72,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,3,3
72,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
72,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
73,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
73,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
73,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
73,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
74,Agent_1-Agent_2,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Always Cooperate strategy,3,3
74,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
74,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
74,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
75,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
75,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
75,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
75,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
76,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
76,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
76,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
76,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
77,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
77,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,3,3
77,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
77,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
78,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
78,Agent_3-Agent_4,C-D,0-5,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,0,5
78,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
78,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
79,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
79,Agent_3-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,5,0
79,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
79,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
80,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: mirroring last move,Always Cooperate strategy,3,3
80,Agent_3-Agent_4,C-D,0-5,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,0,5
80,Agent_5-Agent_6,C-C,3-3,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,3,3
80,Agent_7-Agent_8,C-C,3-3,Always Cooperate strategy,Always Cooperate strategy,3,3
