generation,pair,round_actions,payoffs,reasoning_A,reasoning_B,score_A,score_B
4,Agent_3-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,19,11
4,Agent_4-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,7,24
4,Agent_4-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,7,36
4,Agent_4-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,10,22
4,Agent_4-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,16,16
4,Agent_4-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,19,3
4,Agent_4-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,20,8
4,Agent_4-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,20,16
4,Agent_4-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,21,12
4,Agent_5-Agent_1,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,6,27
4,Agent_5-Agent_2,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Tit-for-Tat: mirroring opponent's last move,6,41
4,Agent_5-Agent_3,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,9,25
4,Agent_5-Agent_4,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,12,24
4,Agent_5-Agent_5,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: apologizing for unintended defection,18,18
4,Agent_5-Agent_6,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: mirroring opponent's last move,18,13
4,Agent_5-Agent_7,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Grim Trigger: defecting after observed defection,18,21
4,Agent_5-Agent_8,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Grim Trigger: defecting after observed defection,18,17
4,Agent_6-Agent_1,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,18,27
4,Agent_6-Agent_2,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,19,42
4,Agent_6-Agent_3,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,24,25
4,Agent_6-Agent_4,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,29,24
4,Agent_6-Agent_5,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,34,18
4,Agent_6-Agent_6,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,36,36
4,Agent_6-Agent_7,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,37,22
4,Agent_6-Agent_8,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,38,18
4,Agent_7-Agent_1,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,27,27
4,Agent_7-Agent_2,D-D,1-1,Grim Trigger: defecting after observed defection,Tit-for-Tat: mirroring opponent's last move,28,43
4,Agent_7-Agent_3,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,33,25
4,Agent_7-Agent_4,D-D,1-1,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: mirroring last move,34,25
4,Agent_7-Agent_5,D-C,5-0,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: apologizing for unintended defection,39,18
4,Agent_7-Agent_6,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,40,39
4,Agent_7-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,42,42
4,Agent_7-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,43,19
4,Agent_8-Agent_1,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,24,27
4,Agent_8-Agent_2,D-D,1-1,Grim Trigger: defecting after observed defection,Tit-for-Tat: mirroring opponent's last move,25,44
4,Agent_8-Agent_3,D-D,1-1,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: mirroring last move,26,26
4,Agent_8-Agent_4,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,31,25
4,Agent_8-Agent_5,D-C,5-0,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: apologizing for unintended defection,36,18
4,Agent_8-Agent_6,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,37,40
4,Agent_8-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,38,44
4,Agent_8-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,40,40
5,Agent_1-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,6
5,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,9,3
5,Agent_1-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,9,5
5,Agent_1-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,3
5,Agent_1-Agent_5,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,12,5
5,Agent_1-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,15,3
5,Agent_1-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,15,5
5,Agent_1-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,16,1
5,Agent_2-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,8,16
5,Agent_2-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,14,14
5,Agent_2-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,14,10
5,Agent_2-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,17,6
5,Agent_2-Agent_5,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,18,6
5,Agent_2-Agent_6,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,23,3
5,Agent_2-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,23,10
5,Agent_2-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,23,6
5,Agent_3-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,13,19
5,Agent_3-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,13,28
5,Agent_3-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,15,15
5,Agent_3-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,20,6
5,Agent_3-Agent_5,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,21,7
5,Agent_3-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,24,6
5,Agent_3-Agent_7,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,25,11
5,Agent_3-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,25,11
5,Agent_4-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,6,24
5,Agent_4-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,11,28
5,Agent_4-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,11,30
5,Agent_4-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,17,17
5,Agent_4-Agent_5,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,17,12
5,Agent_4-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,20,9
5,Agent_4-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,20,16
5,Agent_4-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,20,16
5,Agent_5-Agent_1,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,17,24
5,Agent_5-Agent_2,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,22,28
5,Agent_5-Agent_3,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,27,30
5,Agent_5-Agent_4,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,32,20
5,Agent_5-Agent_5,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,34,34
5,Agent_5-Agent_6,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,39,9
5,Agent_5-Agent_7,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,40,17
5,Agent_5-Agent_8,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,41,17
5,Agent_6-Agent_1,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,12,27
5,Agent_6-Agent_2,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,12,33
5,Agent_6-Agent_3,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,15,33
5,Agent_6-Agent_4,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: mirroring last move,15,25
5,Agent_6-Agent_5,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: mirroring opponent's last move,15,46
5,Agent_6-Agent_6,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: apologizing for unintended defection,21,21
5,Agent_6-Agent_7,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Grim Trigger: defecting after observed defection,21,22
5,Agent_6-Agent_8,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Grim Trigger: defecting after observed defection,21,22
5,Agent_7-Agent_1,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,27,27
5,Agent_7-Agent_2,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,32,33
5,Agent_7-Agent_3,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,37,33
5,Agent_7-Agent_4,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,42,25
5,Agent_7-Agent_5,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,43,47
5,Agent_7-Agent_6,D-C,5-0,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: apologizing for unintended defection,48,21
5,Agent_7-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,50,50
5,Agent_7-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,51,23
5,Agent_8-Agent_1,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,28,27
5,Agent_8-Agent_2,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,33,33
5,Agent_8-Agent_3,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,38,33
5,Agent_8-Agent_4,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,43,25
5,Agent_8-Agent_5,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,44,48
5,Agent_8-Agent_6,D-C,5-0,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: apologizing for unintended defection,49,21
5,Agent_8-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,50,52
5,Agent_8-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,52,52
6,Agent_1-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,6
6,Agent_1-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,9,3
6,Agent_1-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,3
6,Agent_1-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,17,0
6,Agent_1-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,20,3
6,Agent_1-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,20,5
6,Agent_1-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,20,5
6,Agent_1-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,21,1
6,Agent_2-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,8,21
6,Agent_2-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,13,13
6,Agent_2-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,16,6
6,Agent_2-Agent_4,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,17,1
6,Agent_2-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,20,6
6,Agent_2-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,20,10
6,Agent_2-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,20,10
6,Agent_2-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,20,6
6,Agent_3-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,11,21
6,Agent_3-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,14,23
6,Agent_3-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,19,19
6,Agent_3-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,22,4
6,Agent_3-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,25,9
6,Agent_3-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,26,11
6,Agent_3-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,26,15
6,Agent_3-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,26,11
6,Agent_4-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,7,24
6,Agent_4-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,10,26
6,Agent_4-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,10,31
6,Agent_4-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,16,16
6,Agent_4-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,19,12
6,Agent_4-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,20,12
6,Agent_4-Agent_7,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,21,16
6,Agent_4-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,21,16
6,Agent_5-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,15,27
6,Agent_5-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,18,29
6,Agent_5-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,21,34
6,Agent_5-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,24,24
6,Agent_5-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,30,30
6,Agent_5-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,30,17
6,Agent_5-Agent_7,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,33,19
6,Agent_5-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,33,21
6,Agent_6-Agent_1,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,18,28
6,Agent_6-Agent_2,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,19,30
6,Agent_6-Agent_3,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,24,34
6,Agent_6-Agent_4,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,29,24
6,Agent_6-Agent_5,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,34,33
6,Agent_6-Agent_6,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,36,36
6,Agent_6-Agent_7,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,37,20
6,Agent_6-Agent_8,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,38,22
6,Agent_7-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,25,28
6,Agent_7-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,30,30
6,Agent_7-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,30,39
6,Agent_7-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,35,24
6,Agent_7-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,40,33
6,Agent_7-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,41,39
6,Agent_7-Agent_7,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,46,46
6,Agent_7-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,46,27
6,Agent_8-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,32,28
6,Agent_8-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,37,30
6,Agent_8-Agent_3,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,38,40
6,Agent_8-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,43,24
6,Agent_8-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,48,33
6,Agent_8-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,49,40
6,Agent_8-Agent_7,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,50,47
6,Agent_8-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,52,52
7,Agent_1-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,5,5
7,Agent_1-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,5,5
7,Agent_1-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,8,3
7,Agent_1-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,11,3
7,Agent_1-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,14,3
7,Agent_1-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,17,3
7,Agent_1-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,17,5
7,Agent_1-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,17,5
7,Agent_2-Agent_1,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,10,17
7,Agent_2-Agent_2,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,12,12
7,Agent_2-Agent_3,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,17,3
7,Agent_2-Agent_4,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,18,4
7,Agent_2-Agent_5,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,23,3
7,Agent_2-Agent_6,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,28,3
7,Agent_2-Agent_7,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,33,5
7,Agent_2-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,34,6
7,Agent_3-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,20
7,Agent_3-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,6,39
7,Agent_3-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,12
7,Agent_3-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,17,4
7,Agent_3-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,20,6
7,Agent_3-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,23,6
7,Agent_3-Agent_7,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,24,6
7,Agent_3-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,25,7
7,Agent_4-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,9,20
7,Agent_4-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,9,44
7,Agent_4-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,28
7,Agent_4-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,18,18
7,Agent_4-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,23,6
7,Agent_4-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,26,9
7,Agent_4-Agent_7,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,31,6
7,Agent_4-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,31,12
7,Agent_5-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,9,23
7,Agent_5-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,9,49
7,Agent_5-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,9,33
7,Agent_5-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,34
7,Agent_5-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,18,18
7,Agent_5-Agent_6,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: apologizing for unintended defection,21,12
